R,L,V_in,Frequency_Hz,V_R,V_L,gain_bas,gain_haut,phase_V_R_rad,phase_V_L_rad
46.42,0.000774,1.0,4832.93,0.8921599676022252,0.4517195946690785,0.8921599676022252,0.4517195946690785,-0.4686918516990213,1.1021044750958753
46.42,0.000774,1.0,11288.38,0.6456850986241738,0.7636037934784577,0.6456850986241738,0.7636037934784577,-0.8688761922869068,0.70192013450799
46.42,0.000774,1.0,26366.51,0.34039975085643653,0.9402808142341712,0.34039975085643653,0.9402808142341712,-1.2234543221033993,0.34734200469149745
46.42,0.000774,1.0,61584.82,0.15316369862292162,0.9882008305117674,0.15316369862292162,0.9882008305117674,-1.4170273691043502,0.1537689576905465
46.42,0.000774,1.0,143844.99,0.06621181597838945,0.9978055899947864,0.06621181597838945,0.9978055899947864,-1.5045360363075104,0.06626029048738653
46.42,0.000774,1.0,335981.83,0.028398364101972554,0.9995966851267225,0.028398364101972554,0.9995966851267225,-1.5423941442493647,0.02840218254553338
46.42,0.000774,1.0,784759.97,0.012162289649672841,0.9999260366199479,0.012162289649672841,0.9999260366199479,-1.5586337372816659,0.012162589513228317
46.42,0.000774,1.0,1832980.71,0.00520739502796284,0.9999864414265939,0.00520739502796284,0.9999864414265939,-1.5655889082318473,0.005207418563039727
46.42,0.000774,1.0,4281332.4,0.0022294835906744807,0.9999975146983712,0.0022294835906744807,0.9999975146983712,-1.5685668413572595,0.00222948543765605
46.42,0.000774,1.0,10000000.0,0.0009545179706353142,0.9999995444476181,0.0009545179706353142,0.9999995444476181,-1.5698418086793389,0.0009545181155796523
46.42,0.000774,6.75,1.0,0.9999999945121607,0.00010476487292263289,0.9999999945121607,0.00010476487292263289,-0.00010476487311427716,1.5706915619218804
46.42,0.000774,6.75,2.34,0.999999969950788,0.0002451497966177453,0.999999969950788,0.0002451497966177453,-0.00024514979907326476,1.5705511769953209
46.42,0.000774,6.75,5.46,0.9999998363987683,0.0005720161157141521,0.9999998363987683,0.0005720161157141521,-0.0005720161469083345,1.5702243106480704
46.42,0.000774,6.75,12.74,0.9999991092831545,0.0013347032995152152,0.9999991092831545,0.0013347032995152152,-0.0013347036957962605,1.5694616230991725
46.42,0.000774,6.75,29.76,0.9999951396887978,0.0031177874817964815,0.9999951396887978,0.0031177874817964815,-0.0031177925329454424,1.56767853426194
46.42,0.000774,6.75,69.52,0.9999734781606946,0.0072830608402584115,0.9999734781606946,0.0072830608402584115,-0.0072831252276645666,1.563513201567245
46.42,0.000774,6.75,162.38,0.9998553320878877,0.017009259108497942,0.9998553320878877,0.017009259108497942,-0.017010079387299284,1.5537862474076016
46.42,0.000774,6.75,379.27,0.9992115312311197,0.039702844416503395,0.9992115312311197,0.039702844416503395,-0.03971328252624637,1.5310830442686512
46.42,0.000774,6.75,885.87,0.9957209550220278,0.0924109286287117,0.9957209550220278,0.0924109286287117,-0.09254296482525542,1.4782533619696412
46.42,0.000774,6.75,2069.14,0.9773015901297788,0.2118527836253416,0.9773015901297788,0.2118527836253416,-0.2134703871240429,1.3573259396708535
46.42,0.000774,6.75,4832.93,0.8921599676022252,0.4517195946690785,0.8921599676022252,0.4517195946690785,-0.4686918516990213,1.1021044750958753
46.42,0.000774,6.75,11288.38,0.6456850986241738,0.7636037934784577,0.6456850986241738,0.7636037934784577,-0.8688761922869068,0.70192013450799
46.42,0.000774,6.75,26366.51,0.34039975085643653,0.9402808142341712,0.34039975085643653,0.9402808142341712,-1.2234543221033993,0.34734200469149745
46.42,0.000774,6.75,61584.82,0.15316369862292162,0.9882008305117674,0.15316369862292162,0.9882008305117674,-1.4170273691043502,0.1537689576905465
46.42,0.000774,6.75,143844.99,0.06621181597838945,0.9978055899947864,0.06621181597838945,0.9978055899947864,-1.5045360363075104,0.06626029048738653
46.42,0.000774,6.75,335981.83,0.028398364101972554,0.9995966851267225,0.028398364101972554,0.9995966851267225,-1.5423941442493647,0.02840218254553338
46.42,0.000774,6.75,784759.97,0.012162289649672841,0.9999260366199479,0.012162289649672841,0.9999260366199479,-1.5586337372816659,0.012162589513228317
46.42,0.000774,6.75,1832980.71,0.00520739502796284,0.9999864414265939,0.00520739502796284,0.9999864414265939,-1.5655889082318473,0.005207418563039727
46.42,0.000774,6.75,4281332.4,0.0022294835906744807,0.9999975146983712,0.0022294835906744807,0.9999975146983712,-1.5685668413572595,0.00222948543765605
46.42,0.000774,6.75,10000000.0,0.0009545179706353142,0.9999995444476181,0.0009545179706353142,0.9999995444476181,-1.5698418086793389,0.0009545181155796523
46.42,0.000774,12.5,1.0,0.9999999945121607,0.00010476487292263289,0.9999999945121607,0.00010476487292263289,-0.00010476487311427716,1.5706915619218804
46.42,0.000774,12.5,2.34,0.999999969950788,0.0002451497966177453,0.999999969950788,0.0002451497966177453,-0.00024514979907326476,1.5705511769953209
46.42,0.000774,12.5,5.46,0.9999998363987683,0.0005720161157141521,0.9999998363987683,0.0005720161157141521,-0.0005720161469083345,1.5702243106480704
46.42,0.000774,12.5,12.74,0.9999991092831545,0.0013347032995152152,0.9999991092831545,0.0013347032995152152,-0.0013347036957962605,1.5694616230991725
46.42,0.000774,12.5,29.76,0.9999951396887978,0.0031177874817964815,0.9999951396887978,0.0031177874817964815,-0.0031177925329454424,1.56767853426194
46.42,0.000774,12.5,69.52,0.9999734781606946,0.0072830608402584115,0.9999734781606946,0.0072830608402584115,-0.0072831252276645666,1.563513201567245
46.42,0.000774,12.5,162.38,0.9998553320878877,0.017009259108497942,0.9998553320878877,0.017009259108497942,-0.017010079387299284,1.5537862474076016
46.42,0.000774,12.5,379.27,0.9992115312311197,0.039702844416503395,0.9992115312311197,0.039702844416503395,-0.03971328252624637,1.5310830442686512
46.42,0.000774,12.5,885.87,0.9957209550220278,0.0924109286287117,0.9957209550220278,0.0924109286287117,-0.09254296482525542,1.4782533619696412
46.42,0.000774,12.5,2069.14,0.9773015901297788,0.2118527836253416,0.9773015901297788,0.2118527836253416,-0.2134703871240429,1.3573259396708535
46.42,0.000774,12.5,4832.93,0.8921599676022252,0.4517195946690785,0.8921599676022252,0.4517195946690785,-0.4686918516990213,1.1021044750958753
46.42,0.000774,12.5,11288.38,0.6456850986241738,0.7636037934784577,0.6456850986241738,0.7636037934784577,-0.8688761922869068,0.70192013450799
46.42,0.000774,12.5,26366.51,0.34039975085643653,0.9402808142341712,0.34039975085643653,0.9402808142341712,-1.2234543221033993,0.34734200469149745
46.42,0.000774,12.5,61584.82,0.15316369862292162,0.9882008305117674,0.15316369862292162,0.9882008305117674,-1.4170273691043502,0.1537689576905465
46.42,0.000774,12.5,143844.99,0.06621181597838945,0.9978055899947864,0.06621181597838945,0.9978055899947864,-1.5045360363075104,0.06626029048738653
46.42,0.000774,12.5,335981.83,0.028398364101972554,0.9995966851267225,0.028398364101972554,0.9995966851267225,-1.5423941442493647,0.02840218254553338
46.42,0.000774,12.5,784759.97,0.012162289649672841,0.9999260366199479,0.012162289649672841,0.9999260366199479,-1.5586337372816659,0.012162589513228317
46.42,0.000774,12.5,1832980.71,0.00520739502796284,0.9999864414265939,0.00520739502796284,0.9999864414265939,-1.5655889082318473,0.005207418563039727
46.42,0.000774,12.5,4281332.4,0.0022294835906744807,0.9999975146983712,0.0022294835906744807,0.9999975146983712,-1.5685668413572595,0.00222948543765605
46.42,0.000774,12.5,10000000.0,0.0009545179706353142,0.9999995444476181,0.0009545179706353142,0.9999995444476181,-1.5698418086793389,0.0009545181155796523
46.42,0.000774,18.25,1.0,0.9999999945121607,0.00010476487292263289,0.9999999945121607,0.00010476487292263289,-0.00010476487311427716,1.5706915619218804
46.42,0.000774,18.25,2.34,0.999999969950788,0.0002451497966177453,0.999999969950788,0.0002451497966177453,-0.00024514979907326476,1.5705511769953209
46.42,0.000774,18.25,5.46,0.9999998363987683,0.0005720161157141521,0.9999998363987683,0.0005720161157141521,-0.0005720161469083345,1.5702243106480704
46.42,0.000774,18.25,12.74,0.9999991092831545,0.0013347032995152152,0.9999991092831545,0.0013347032995152152,-0.0013347036957962605,1.5694616230991725
46.42,0.000774,18.25,29.76,0.9999951396887978,0.0031177874817964815,0.9999951396887978,0.0031177874817964815,-0.0031177925329454424,1.56767853426194
46.42,0.000774,18.25,69.52,0.9999734781606946,0.0072830608402584115,0.9999734781606946,0.0072830608402584115,-0.0072831252276645666,1.563513201567245
46.42,0.000774,18.25,162.38,0.9998553320878877,0.017009259108497942,0.9998553320878877,0.017009259108497942,-0.017010079387299284,1.5537862474076016
46.42,0.000774,18.25,379.27,0.9992115312311197,0.039702844416503395,0.9992115312311197,0.039702844416503395,-0.03971328252624637,1.5310830442686512
46.42,0.000774,18.25,885.87,0.9957209550220278,0.0924109286287117,0.9957209550220278,0.0924109286287117,-0.09254296482525542,1.4782533619696412
46.42,0.000774,18.25,2069.14,0.9773015901297788,0.2118527836253416,0.9773015901297788,0.2118527836253416,-0.2134703871240429,1.3573259396708535
46.42,0.000774,18.25,4832.93,0.8921599676022252,0.4517195946690785,0.8921599676022252,0.4517195946690785,-0.4686918516990213,1.1021044750958753
46.42,0.000774,18.25,11288.38,0.6456850986241738,0.7636037934784577,0.6456850986241738,0.7636037934784577,-0.8688761922869068,0.70192013450799
46.42,0.000774,18.25,26366.51,0.34039975085643653,0.9402808142341712,0.34039975085643653,0.9402808142341712,-1.2234543221033993,0.34734200469149745
46.42,0.000774,18.25,61584.82,0.15316369862292162,0.9882008305117674,0.15316369862292162,0.9882008305117674,-1.4170273691043502,0.1537689576905465
46.42,0.000774,18.25,143844.99,0.06621181597838945,0.9978055899947864,0.06621181597838945,0.9978055899947864,-1.5045360363075104,0.06626029048738653
46.42,0.000774,18.25,335981.83,0.028398364101972554,0.9995966851267225,0.028398364101972554,0.9995966851267225,-1.5423941442493647,0.02840218254553338
46.42,0.000774,18.25,784759.97,0.012162289649672841,0.9999260366199479,0.012162289649672841,0.9999260366199479,-1.5586337372816659,0.012162589513228317
46.42,0.000774,18.25,1832980.71,0.00520739502796284,0.9999864414265939,0.00520739502796284,0.9999864414265939,-1.5655889082318473,0.005207418563039727
46.42,0.000774,18.25,4281332.4,0.0022294835906744807,0.9999975146983712,0.0022294835906744807,0.9999975146983712,-1.5685668413572595,0.00222948543765605
46.42,0.000774,18.25,10000000.0,0.0009545179706353142,0.9999995444476181,0.0009545179706353142,0.9999995444476181,-1.5698418086793389,0.0009545181155796523
46.42,0.000774,24.0,1.0,0.9999999945121607,0.00010476487292263289,0.9999999945121607,0.00010476487292263289,-0.00010476487311427716,1.5706915619218804
46.42,0.000774,24.0,2.34,0.999999969950788,0.0002451497966177453,0.999999969950788,0.0002451497966177453,-0.00024514979907326476,1.5705511769953209
46.42,0.000774,24.0,5.46,0.9999998363987683,0.0005720161157141521,0.9999998363987683,0.0005720161157141521,-0.0005720161469083345,1.5702243106480704
46.42,0.000774,24.0,12.74,0.9999991092831545,0.0013347032995152152,0.9999991092831545,0.0013347032995152152,-0.0013347036957962605,1.5694616230991725
46.42,0.000774,24.0,29.76,0.9999951396887978,0.0031177874817964815,0.9999951396887978,0.0031177874817964815,-0.0031177925329454424,1.56767853426194
46.42,0.000774,24.0,69.52,0.9999734781606946,0.0072830608402584115,0.9999734781606946,0.0072830608402584115,-0.0072831252276645666,1.563513201567245
46.42,0.000774,24.0,162.38,0.9998553320878877,0.017009259108497942,0.9998553320878877,0.017009259108497942,-0.017010079387299284,1.5537862474076016
46.42,0.000774,24.0,379.27,0.9992115312311197,0.039702844416503395,0.9992115312311197,0.039702844416503395,-0.03971328252624637,1.5310830442686512
46.42,0.000774,24.0,885.87,0.9957209550220278,0.0924109286287117,0.9957209550220278,0.0924109286287117,-0.09254296482525542,1.4782533619696412
46.42,0.000774,24.0,2069.14,0.9773015901297788,0.2118527836253416,0.9773015901297788,0.2118527836253416,-0.2134703871240429,1.3573259396708535
46.42,0.000774,24.0,4832.93,0.8921599676022252,0.4517195946690785,0.8921599676022252,0.4517195946690785,-0.4686918516990213,1.1021044750958753
46.42,0.000774,24.0,11288.38,0.6456850986241738,0.7636037934784577,0.6456850986241738,0.7636037934784577,-0.8688761922869068,0.70192013450799
46.42,0.000774,24.0,26366.51,0.34039975085643653,0.9402808142341712,0.34039975085643653,0.9402808142341712,-1.2234543221033993,0.34734200469149745
46.42,0.000774,24.0,61584.82,0.15316369862292162,0.9882008305117674,0.15316369862292162,0.9882008305117674,-1.4170273691043502,0.1537689576905465
46.42,0.000774,24.0,143844.99,0.06621181597838945,0.9978055899947864,0.06621181597838945,0.9978055899947864,-1.5045360363075104,0.06626029048738653
46.42,0.000774,24.0,335981.83,0.028398364101972554,0.9995966851267225,0.028398364101972554,0.9995966851267225,-1.5423941442493647,0.02840218254553338
46.42,0.000774,24.0,784759.97,0.012162289649672841,0.9999260366199479,0.012162289649672841,0.9999260366199479,-1.5586337372816659,0.012162589513228317
46.42,0.000774,24.0,1832980.71,0.00520739502796284,0.9999864414265939,0.00520739502796284,0.9999864414265939,-1.5655889082318473,0.005207418563039727
46.42,0.000774,24.0,4281332.4,0.0022294835906744807,0.9999975146983712,0.0022294835906744807,0.9999975146983712,-1.5685668413572595,0.00222948543765605
46.42,0.000774,24.0,10000000.0,0.0009545179706353142,0.9999995444476181,0.0009545179706353142,0.9999995444476181,-1.5698418086793389,0.0009545181155796523
46.42,0.002154,1.0,1.0,0.9999999574978559,0.00029155494563639836,0.9999999574978559,0.00029155494563639836,-0.00029155494976696854,1.5705047718449152
46.42,0.002154,1.0,2.34,0.9999997672753262,0.0006822384430120195,0.9999997672753262,0.0006822384430120195,-0.0006822384959365974,1.5701140882988203
46.42,0.002154,1.0,5.46,0.9999987329454094,0.0015918880538218542,0.9999987329454094,0.0015918880538218542,-0.0015918887261585502,1.5692044380687442
46.42,0.002154,1.0,12.74,0.9999931016499435,0.0037143845419765377,0.9999931016499435,0.0037143845419765377,-0.0037143930830417105,1.5670819337118302
46.42,0.002154,1.0,29.76,0.9999623597759784,0.00867634895890503,0.9999623597759784,0.00867634895890503,-0.00867645782045023,1.5621198689744324
46.42,0.002154,1.0,69.52,0.9997946491033788,0.020264738445185553,0.9997946491033788,0.020264738445185553,-0.020266125686537895,1.550530201108358
46.42,0.002154,1.0,162.38,0.9988812149829209,0.04728972778779435,0.9988812149829209,0.04728972778779435,-0.04730737136343095,1.5234889554314666
46.42,0.002154,1.0,379.27,0.993941749247574,0.10990813938318099,0.993941749247574,0.10990813938318099,-0.11013062899183089,1.4606656978030654
46.42,0.002154,1.0,885.87,0.9682268729850492,0.25007343407406035,0.9682268729850492,0.25007343407406035,-0.2527560982703226,1.318040228524574
46.42,0.002154,1.0,2069.14,0.856255927828478,0.5165518232071125,0.856255927828478,0.5165518232071125,-0.5428189963097376,1.0279773304851587
46.42,0.002154,1.0,4832.93,0.5787541641856347,0.8155020646434854,0.5787541641856347,0.8155020646434854,-0.9535961575671107,0.6172001692277861
46.42,0.002154,1.0,11288.38,0.2907187222469168,0.9568085621142404,0.2907187222469168,0.9568085621142404,-1.2758184084823332,0.29497791831256365
46.42,0.002154,1.0,26366.51,0.12899803094669457,0.9916448497379874,0.12899803094669457,0.9916448497379874,-1.441437824866932,0.12935850192796497
46.42,0.002154,1.0,61584.82,0.05560750257532767,0.9984527057689488,0.05560750257532767,0.9984527057689488,-1.515160126067677,0.055636200727219816
46.42,0.002154,1.0,143844.99,0.02383753831750416,0.9997158455115941,0.02383753831750416,0.9997158455115941,-1.546956530372895,0.02383979642200161
46.42,0.002154,1.0,335981.83,0.010208011458473009,0.999947896893665,0.010208011458473009,0.999947896893665,-1.5605881380430306,0.010208188751870193
46.42,0.002154,1.0,784759.97,0.004370575017076613,0.9999904489913992,0.004370575017076613,0.9999904489913992,-1.566425737863306,0.004370588931596299
46.42,0.002154,1.0,1832980.71,0.0018712030381592083,0.9999982492980625,0.0018712030381592083,0.9999982492980625,-1.5689251226647356,0.001871204130132901
46.42,0.002154,1.0,4281332.4,0.0008011253640320486,0.9999996790990241,0.0008011253640320486,0.9999996790990241,-1.5699952013451792,0.0008011254497260299
46.42,0.002154,1.0,10000000.0,0.0003429884876397937,0.9999999411794469,0.0003429884876397937,0.9999999411794469,-1.5704533383005794,0.000342988494364718
46.42,0.002154,6.75,1.0,0.9999999574978559,0.00029155494563639836,0.9999999574978559,0.00029155494563639836,-0.00029155494976696854,1.5705047718449152
46.42,0.002154,6.75,2.34,0.9999997672753262,0.0006822384430120195,0.9999997672753262,0.0006822384430120195,-0.0006822384959365974,1.5701140882988203
46.42,0.002154,6.75,5.46,0.9999987329454094,0.0015918880538218542,0.9999987329454094,0.0015918880538218542,-0.0015918887261585502,1.5692044380687442
46.42,0.002154,6.75,12.74,0.9999931016499435,0.0037143845419765377,0.9999931016499435,0.0037143845419765377,-0.0037143930830417105,1.5670819337118302
46.42,0.002154,6.75,29.76,0.9999623597759784,0.00867634895890503,0.9999623597759784,0.00867634895890503,-0.00867645782045023,1.5621198689744324
46.42,0.002154,6.75,69.52,0.9997946491033788,0.020264738445185553,0.9997946491033788,0.020264738445185553,-0.020266125686537895,1.550530201108358
46.42,0.002154,6.75,162.38,0.9988812149829209,0.04728972778779435,0.9988812149829209,0.04728972778779435,-0.04730737136343095,1.5234889554314666
46.42,0.002154,6.75,379.27,0.993941749247574,0.10990813938318099,0.993941749247574,0.10990813938318099,-0.11013062899183089,1.4606656978030654
46.42,0.002154,6.75,885.87,0.9682268729850492,0.25007343407406035,0.9682268729850492,0.25007343407406035,-0.2527560982703226,1.318040228524574
46.42,0.002154,6.75,2069.14,0.856255927828478,0.5165518232071125,0.856255927828478,0.5165518232071125,-0.5428189963097376,1.0279773304851587
46.42,0.002154,6.75,4832.93,0.5787541641856347,0.8155020646434854,0.5787541641856347,0.8155020646434854,-0.9535961575671107,0.6172001692277861
46.42,0.002154,6.75,11288.38,0.2907187222469168,0.9568085621142404,0.2907187222469168,0.9568085621142404,-1.2758184084823332,0.29497791831256365
46.42,0.002154,6.75,26366.51,0.12899803094669457,0.9916448497379874,0.12899803094669457,0.9916448497379874,-1.441437824866932,0.12935850192796497
46.42,0.002154,6.75,61584.82,0.05560750257532767,0.9984527057689488,0.05560750257532767,0.9984527057689488,-1.515160126067677,0.055636200727219816
46.42,0.002154,6.75,143844.99,0.02383753831750416,0.9997158455115941,0.02383753831750416,0.9997158455115941,-1.546956530372895,0.02383979642200161
46.42,0.002154,6.75,335981.83,0.010208011458473009,0.999947896893665,0.010208011458473009,0.999947896893665,-1.5605881380430306,0.010208188751870193
46.42,0.002154,6.75,784759.97,0.004370575017076613,0.9999904489913992,0.004370575017076613,0.9999904489913992,-1.566425737863306,0.004370588931596299
46.42,0.002154,6.75,1832980.71,0.0018712030381592083,0.9999982492980625,0.0018712030381592083,0.9999982492980625,-1.5689251226647356,0.001871204130132901
46.42,0.002154,6.75,4281332.4,0.0008011253640320486,0.9999996790990241,0.0008011253640320486,0.9999996790990241,-1.5699952013451792,0.0008011254497260299
46.42,0.002154,6.75,10000000.0,0.0003429884876397937,0.9999999411794469,0.0003429884876397937,0.9999999411794469,-1.5704533383005794,0.000342988494364718
46.42,0.002154,12.5,1.0,0.9999999574978559,0.00029155494563639836,0.9999999574978559,0.00029155494563639836,-0.00029155494976696854,1.5705047718449152
46.42,0.002154,12.5,2.34,0.9999997672753262,0.0006822384430120195,0.9999997672753262,0.0006822384430120195,-0.0006822384959365974,1.5701140882988203
46.42,0.002154,12.5,5.46,0.9999987329454094,0.0015918880538218542,0.9999987329454094,0.0015918880538218542,-0.0015918887261585502,1.5692044380687442
46.42,0.002154,12.5,12.74,0.9999931016499435,0.0037143845419765377,0.9999931016499435,0.0037143845419765377,-0.0037143930830417105,1.5670819337118302
46.42,0.002154,12.5,29.76,0.9999623597759784,0.00867634895890503,0.9999623597759784,0.00867634895890503,-0.00867645782045023,1.5621198689744324
46.42,0.002154,12.5,69.52,0.9997946491033788,0.020264738445185553,0.9997946491033788,0.020264738445185553,-0.020266125686537895,1.550530201108358
46.42,0.002154,12.5,162.38,0.9988812149829209,0.04728972778779435,0.9988812149829209,0.04728972778779435,-0.04730737136343095,1.5234889554314666
46.42,0.002154,12.5,379.27,0.993941749247574,0.10990813938318099,0.993941749247574,0.10990813938318099,-0.11013062899183089,1.4606656978030654
46.42,0.002154,12.5,885.87,0.9682268729850492,0.25007343407406035,0.9682268729850492,0.25007343407406035,-0.2527560982703226,1.318040228524574
46.42,0.002154,12.5,2069.14,0.856255927828478,0.5165518232071125,0.856255927828478,0.5165518232071125,-0.5428189963097376,1.0279773304851587
46.42,0.002154,12.5,4832.93,0.5787541641856347,0.8155020646434854,0.5787541641856347,0.8155020646434854,-0.9535961575671107,0.6172001692277861
46.42,0.002154,12.5,11288.38,0.2907187222469168,0.9568085621142404,0.2907187222469168,0.9568085621142404,-1.2758184084823332,0.29497791831256365
46.42,0.002154,12.5,26366.51,0.12899803094669457,0.9916448497379874,0.12899803094669457,0.9916448497379874,-1.441437824866932,0.12935850192796497
46.42,0.002154,12.5,61584.82,0.05560750257532767,0.9984527057689488,0.05560750257532767,0.9984527057689488,-1.515160126067677,0.055636200727219816
46.42,0.002154,12.5,143844.99,0.02383753831750416,0.9997158455115941,0.02383753831750416,0.9997158455115941,-1.546956530372895,0.02383979642200161
46.42,0.002154,12.5,335981.83,0.010208011458473009,0.999947896893665,0.010208011458473009,0.999947896893665,-1.5605881380430306,0.010208188751870193
46.42,0.002154,12.5,784759.97,0.004370575017076613,0.9999904489913992,0.004370575017076613,0.9999904489913992,-1.566425737863306,0.004370588931596299
46.42,0.002154,12.5,1832980.71,0.0018712030381592083,0.9999982492980625,0.0018712030381592083,0.9999982492980625,-1.5689251226647356,0.001871204130132901
46.42,0.002154,12.5,4281332.4,0.0008011253640320486,0.9999996790990241,0.0008011253640320486,0.9999996790990241,-1.5699952013451792,0.0008011254497260299
46.42,0.002154,12.5,10000000.0,0.0003429884876397937,0.9999999411794469,0.0003429884876397937,0.9999999411794469,-1.5704533383005794,0.000342988494364718
46.42,0.002154,18.25,1.0,0.9999999574978559,0.00029155494563639836,0.9999999574978559,0.00029155494563639836,-0.00029155494976696854,1.5705047718449152
46.42,0.002154,18.25,2.34,0.9999997672753262,0.0006822384430120195,0.9999997672753262,0.0006822384430120195,-0.0006822384959365974,1.5701140882988203
46.42,0.002154,18.25,5.46,0.9999987329454094,0.0015918880538218542,0.9999987329454094,0.0015918880538218542,-0.0015918887261585502,1.5692044380687442
46.42,0.002154,18.25,12.74,0.9999931016499435,0.0037143845419765377,0.9999931016499435,0.0037143845419765377,-0.0037143930830417105,1.5670819337118302
46.42,0.002154,18.25,29.76,0.9999623597759784,0.00867634895890503,0.9999623597759784,0.00867634895890503,-0.00867645782045023,1.5621198689744324
46.42,0.002154,18.25,69.52,0.9997946491033788,0.020264738445185553,0.9997946491033788,0.020264738445185553,-0.020266125686537895,1.550530201108358
46.42,0.002154,18.25,162.38,0.9988812149829209,0.04728972778779435,0.9988812149829209,0.04728972778779435,-0.04730737136343095,1.5234889554314666
46.42,0.002154,18.25,379.27,0.993941749247574,0.10990813938318099,0.993941749247574,0.10990813938318099,-0.11013062899183089,1.4606656978030654
46.42,0.002154,18.25,885.87,0.9682268729850492,0.25007343407406035,0.9682268729850492,0.25007343407406035,-0.2527560982703226,1.318040228524574
46.42,0.002154,18.25,2069.14,0.856255927828478,0.5165518232071125,0.856255927828478,0.5165518232071125,-0.5428189963097376,1.0279773304851587
46.42,0.002154,18.25,4832.93,0.5787541641856347,0.8155020646434854,0.5787541641856347,0.8155020646434854,-0.9535961575671107,0.6172001692277861
46.42,0.002154,18.25,11288.38,0.2907187222469168,0.9568085621142404,0.2907187222469168,0.9568085621142404,-1.2758184084823332,0.29497791831256365
46.42,0.002154,18.25,26366.51,0.12899803094669457,0.9916448497379874,0.12899803094669457,0.9916448497379874,-1.441437824866932,0.12935850192796497
46.42,0.002154,18.25,61584.82,0.05560750257532767,0.9984527057689488,0.05560750257532767,0.9984527057689488,-1.515160126067677,0.055636200727219816
46.42,0.002154,18.25,143844.99,0.02383753831750416,0.9997158455115941,0.02383753831750416,0.9997158455115941,-1.546956530372895,0.02383979642200161
46.42,0.002154,18.25,335981.83,0.010208011458473009,0.999947896893665,0.010208011458473009,0.999947896893665,-1.5605881380430306,0.010208188751870193
46.42,0.002154,18.25,784759.97,0.004370575017076613,0.9999904489913992,0.004370575017076613,0.9999904489913992,-1.566425737863306,0.004370588931596299
46.42,0.002154,18.25,1832980.71,0.0018712030381592083,0.9999982492980625,0.0018712030381592083,0.9999982492980625,-1.5689251226647356,0.001871204130132901
46.42,0.002154,18.25,4281332.4,0.0008011253640320486,0.9999996790990241,0.0008011253640320486,0.9999996790990241,-1.5699952013451792,0.0008011254497260299
46.42,0.002154,18.25,10000000.0,0.0003429884876397937,0.9999999411794469,0.0003429884876397937,0.9999999411794469,-1.5704533383005794,0.000342988494364718
46.42,0.002154,24.0,1.0,0.9999999574978559,0.00029155494563639836,0.9999999574978559,0.00029155494563639836,-0.00029155494976696854,1.5705047718449152
46.42,0.002154,24.0,2.34,0.9999997672753262,0.0006822384430120195,0.9999997672753262,0.0006822384430120195,-0.0006822384959365974,1.5701140882988203
46.42,0.002154,24.0,5.46,0.9999987329454094,0.0015918880538218542,0.9999987329454094,0.0015918880538218542,-0.0015918887261585502,1.5692044380687442
46.42,0.002154,24.0,12.74,0.9999931016499435,0.0037143845419765377,0.9999931016499435,0.0037143845419765377,-0.0037143930830417105,1.5670819337118302
46.42,0.002154,24.0,29.76,0.9999623597759784,0.00867634895890503,0.9999623597759784,0.00867634895890503,-0.00867645782045023,1.5621198689744324
46.42,0.002154,24.0,69.52,0.9997946491033788,0.020264738445185553,0.9997946491033788,0.020264738445185553,-0.020266125686537895,1.550530201108358
46.42,0.002154,24.0,162.38,0.9988812149829209,0.04728972778779435,0.9988812149829209,0.04728972778779435,-0.04730737136343095,1.5234889554314666
46.42,0.002154,24.0,379.27,0.993941749247574,0.10990813938318099,0.993941749247574,0.10990813938318099,-0.11013062899183089,1.4606656978030654
46.42,0.002154,24.0,885.87,0.9682268729850492,0.25007343407406035,0.9682268729850492,0.25007343407406035,-0.2527560982703226,1.318040228524574
46.42,0.002154,24.0,2069.14,0.856255927828478,0.5165518232071125,0.856255927828478,0.5165518232071125,-0.5428189963097376,1.0279773304851587
46.42,0.002154,24.0,4832.93,0.5787541641856347,0.8155020646434854,0.5787541641856347,0.8155020646434854,-0.9535961575671107,0.6172001692277861
46.42,0.002154,24.0,11288.38,0.2907187222469168,0.9568085621142404,0.2907187222469168,0.9568085621142404,-1.2758184084823332,0.29497791831256365
46.42,0.002154,24.0,26366.51,0.12899803094669457,0.9916448497379874,0.12899803094669457,0.9916448497379874,-1.441437824866932,0.12935850192796497
46.42,0.002154,24.0,61584.82,0.05560750257532767,0.9984527057689488,0.05560750257532767,0.9984527057689488,-1.515160126067677,0.055636200727219816
46.42,0.002154,24.0,143844.99,0.02383753831750416,0.9997158455115941,0.02383753831750416,0.9997158455115941,-1.546956530372895,0.02383979642200161
46.42,0.002154,24.0,335981.83,0.010208011458473009,0.999947896893665,0.010208011458473009,0.999947896893665,-1.5605881380430306,0.010208188751870193
46.42,0.002154,24.0,784759.97,0.004370575017076613,0.9999904489913992,0.004370575017076613,0.9999904489913992,-1.566425737863306,0.004370588931596299
46.42,0.002154,24.0,1832980.71,0.0018712030381592083,0.9999982492980625,0.0018712030381592083,0.9999982492980625,-1.5689251226647356,0.001871204130132901
46.42,0.002154,24.0,4281332.4,0.0008011253640320486,0.9999996790990241,0.0008011253640320486,0.9999996790990241,-1.5699952013451792,0.0008011254497260299
46.42,0.002154,24.0,10000000.0,0.0003429884876397937,0.9999999411794469,0.0003429884876397937,0.9999999411794469,-1.5704533383005794,0.000342988494364718
